,Unnamed: 0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,Unnamed: 0,target
17883337,17883337,2021-08-09 06:50:00.769314+00:00,x,y,2021-08-26 04:00:00+00:00,2021-08-26 06:00:00+00:00,alpha,True,20.0,1,a-1,17883337,7524.0
8269108,8269108,2021-05-31 15:56:36.655024+00:00,x,y,2021-06-05 13:00:00+00:00,2021-06-05 15:00:00+00:00,alpha,True,15.0,1,a-9,8269108,9403.0
6732954,6732954,2021-05-13 15:39:29.030369+00:00,x,y,2021-05-29 17:00:00+00:00,2021-05-29 18:59:00+00:00,gamma,True,20.0,2,c-6,6732954,8390.0
6893473,6893473,2021-05-16 04:20:52.299138+00:00,x,y,2021-05-22 17:00:00+00:00,2021-05-22 18:59:00+00:00,gamma,True,20.0,2,c-6,6893473,8390.0
20699122,20699122,2021-08-24 00:18:57.065862+00:00,x,y,2021-09-01 07:00:00+00:00,2021-09-01 09:00:00+00:00,alpha,True,20.0,1,a-5,20699122,8381.0
105833,105833,2021-01-03 12:31:52.118376+00:00,x,y,2021-01-24 13:00:00+00:00,2021-01-24 15:00:00+00:00,alpha,True,0.0,0,a-5,105833,8739.0
4740216,4740216,2021-04-18 13:20:03.673669+00:00,x,y,2021-05-17 05:00:00+00:00,2021-05-17 07:00:00+00:00,gamma,True,20.0,1,c-2,4740216,8650.0
18599170,18599170,2021-08-12 05:30:33.995514+00:00,x,y,2021-08-16 13:00:00+00:00,2021-08-16 15:00:00+00:00,alpha,True,20.0,1,a-9,18599170,8381.0
2059284,2059284,2021-02-23 10:57:30.414933+00:00,x,y,2021-03-17 16:00:00+00:00,2021-03-17 18:10:00+00:00,alpha,True,35.0,1,a-7,2059284,12500.0
6189342,6189342,2021-05-05 00:33:13.696593+00:00,x,y,2021-05-11 11:00:00+00:00,2021-05-11 13:00:00+00:00,gamma,True,20.0,2,c-4,6189342,10800.0
1878060,1878060,2021-02-18 19:27:45.187651+00:00,x,y,2021-03-17 05:00:00+00:00,2021-03-17 07:00:00+00:00,gamma,True,20.0,1,c-2,1878060,12500.0
181858,181858,2021-01-05 14:36:58.766387+00:00,x,y,2021-03-18 13:30:00+00:00,2021-03-18 15:40:00+00:00,alpha,True,20.0,1,a-5,181858,10227.0
7454698,7454698,2021-05-22 07:36:45.867590+00:00,x,y,2021-06-07 16:00:00+00:00,2021-06-07 18:00:00+00:00,alpha,True,15.0,1,a-7,7454698,7124.0
21132299,21132299,2021-08-26 20:27:28.966639+00:00,x,y,2021-09-05 13:00:00+00:00,2021-09-05 15:00:00+00:00,alpha,True,20.0,1,a-9,21132299,10545.0
14687574,14687574,2021-07-16 10:47:27.567369+00:00,x,y,2021-12-19 10:00:00+00:00,2021-12-19 12:00:00+00:00,gamma,True,20.0,2,c-2,14687574,13560.0
770061,770061,2021-01-22 21:47:06.696637+00:00,x,y,2021-02-27 17:00:00+00:00,2021-02-27 18:59:00+00:00,gamma,True,32.0,1,c-6,770061,9150.0
4842652,4842652,2021-04-19 13:40:57.021813+00:00,x,y,2021-04-26 05:00:00+00:00,2021-04-26 07:00:00+00:00,alpha,True,35.0,1,a-1,4842652,5495.0
2517660,2517660,2021-03-03 09:07:49.365268+00:00,x,y,2021-03-15 13:30:00+00:00,2021-03-15 15:30:00+00:00,alpha,True,15.0,1,a-5,2517660,7502.0
15434017,15434017,2021-07-22 13:26:54.044492+00:00,x,y,2021-07-26 16:00:00+00:00,2021-07-26 18:00:00+00:00,alpha,True,35.0,1,a-23,15434017,17745.0
13980093,13980093,2021-07-11 14:56:54.584665+00:00,x,y,2021-07-28 16:00:00+00:00,2021-07-28 18:00:00+00:00,alpha,True,15.0,1,a-23,13980093,11245.0
440260,440260,2021-01-13 10:47:19.137490+00:00,x,y,2021-01-18 16:00:00+00:00,2021-01-18 17:55:00+00:00,beta,False,20.0,0,b-19,440260,8707.0
19202064,19202064,2021-08-15 07:49:05.282632+00:00,x,y,2021-08-16 02:00:00+00:00,2021-08-16 03:55:00+00:00,beta,True,40.0,0,b-73,19202064,7400.0
8447858,8447858,2021-06-02 05:57:41.248790+00:00,x,y,2021-06-13 07:00:00+00:00,2021-06-13 09:00:00+00:00,alpha,True,15.0,1,a-5,8447858,9707.0
17349533,17349533,2021-08-06 09:50:29.053824+00:00,x,y,2021-08-21 16:00:00+00:00,2021-08-21 18:00:00+00:00,alpha,True,15.0,1,a-23,17349533,12945.0
17477287,17477287,2021-08-07 05:25:23.139894+00:00,x,y,2021-08-08 04:00:00+00:00,2021-08-08 06:00:00+00:00,alpha,True,20.0,1,a-1,17477287,10545.0
10450047,10450047,2021-06-19 12:14:53.418796+00:00,x,y,2021-11-08 17:00:00+00:00,2021-11-08 18:59:00+00:00,gamma,True,20.0,2,c-6,10450047,7620.0
17872297,17872297,2021-08-09 05:37:22.717139+00:00,x,y,2021-08-31 10:00:00+00:00,2021-08-31 12:00:00+00:00,gamma,True,20.0,1,c-2,17872297,7765.0
14391059,14391059,2021-07-14 09:13:01.350091+00:00,x,y,2021-07-29 04:00:00+00:00,2021-07-29 06:00:00+00:00,alpha,True,15.0,1,a-1,14391059,9045.0
6072527,6072527,2021-05-03 11:04:19.930400+00:00,x,y,2021-05-08 05:00:00+00:00,2021-05-08 07:00:00+00:00,gamma,True,0.0,0,c-2,6072527,9330.0
8472228,8472228,2021-06-02 09:57:34.526616+00:00,x,y,2021-07-01 16:00:00+00:00,2021-07-01 18:00:00+00:00,alpha,True,35.0,1,a-23,8472228,9707.0
16029193,16029193,2021-07-26 15:34:23.434204+00:00,x,y,2021-08-06 17:00:00+00:00,2021-08-06 18:59:00+00:00,gamma,True,20.0,1,c-6,16029193,8525.0
16268852,16268852,2021-07-28 09:47:35.579897+00:00,x,y,2021-08-10 13:00:00+00:00,2021-08-10 15:00:00+00:00,alpha,True,15.0,1,a-9,16268852,7524.0
15232353,15232353,2021-07-20 15:49:48.636267+00:00,x,y,2021-08-05 17:00:00+00:00,2021-08-05 18:59:00+00:00,gamma,True,20.0,1,c-6,15232353,9280.0
2265108,2265108,2021-02-27 15:16:29.893741+00:00,x,y,2021-03-30 13:30:00+00:00,2021-03-30 15:30:00+00:00,alpha,True,35.0,1,a-5,2265108,8027.0
10287064,10287064,2021-06-18 06:04:22.200978+00:00,x,y,2021-06-22 14:00:00+00:00,2021-06-22 16:00:00+00:00,gamma,True,20.0,1,c-4,10287064,6620.0
10619239,10619239,2021-06-20 20:50:29.214026+00:00,x,y,2021-07-18 14:00:00+00:00,2021-07-18 16:00:00+00:00,gamma,True,20.0,1,c-4,10619239,6900.0
6082070,6082070,2021-05-03 13:52:42.771364+00:00,x,y,2021-05-04 11:00:00+00:00,2021-05-04 13:00:00+00:00,gamma,True,0.0,0,c-4,6082070,7315.0
11892509,11892509,2021-06-29 21:34:13.068715+00:00,x,y,2021-07-10 10:00:00+00:00,2021-07-10 12:00:00+00:00,alpha,True,35.0,1,a-7,11892509,11072.0
5767387,5767387,2021-04-28 23:52:41.322594+00:00,x,y,2021-06-02 13:30:00+00:00,2021-06-02 15:30:00+00:00,alpha,True,15.0,1,a-5,5767387,7796.0
9008828,9008828,2021-06-07 15:02:45.791945+00:00,x,y,2021-07-10 11:00:00+00:00,2021-07-10 13:00:00+00:00,gamma,True,20.0,1,c-4,9008828,10900.0
8943292,8943292,2021-06-06 23:57:54.347806+00:00,x,y,2021-06-08 10:00:00+00:00,2021-06-08 12:00:00+00:00,alpha,True,15.0,1,a-7,8943292,9707.0
13257457,13257457,2021-07-07 06:44:41.089691+00:00,x,y,2021-07-19 09:45:00+00:00,2021-07-19 11:45:00+00:00,gamma,True,20.0,1,c-2,13257457,12050.0
13863379,13863379,2021-07-10 20:13:26.437569+00:00,x,y,2021-07-25 09:45:00+00:00,2021-07-25 11:45:00+00:00,gamma,True,20.0,2,c-2,13863379,21120.0
734535,734535,2021-01-21 22:52:58.074589+00:00,x,y,2021-01-30 13:00:00+00:00,2021-01-30 15:00:00+00:00,alpha,True,0.0,0,a-5,734535,8739.0
7940661,7940661,2021-05-28 11:22:55.731068+00:00,x,y,2021-06-04 10:00:00+00:00,2021-06-04 12:00:00+00:00,alpha,True,35.0,1,a-9,7940661,7520.0
7480041,7480041,2021-05-22 12:43:53.817531+00:00,x,y,2021-05-28 13:00:00+00:00,2021-05-28 15:00:00+00:00,alpha,True,35.0,1,a-5,7480041,8027.0
1933734,1933734,2021-02-20 09:31:30.811432+00:00,x,y,2021-02-27 13:00:00+00:00,2021-02-27 15:00:00+00:00,alpha,True,35.0,1,a-5,1933734,12500.0
13082789,13082789,2021-07-06 08:31:36.488005+00:00,x,y,2021-07-20 09:45:00+00:00,2021-07-20 11:45:00+00:00,gamma,True,20.0,1,c-2,13082789,10285.0
13515260,13515260,2021-07-08 15:41:05.616730+00:00,x,y,2021-07-23 10:00:00+00:00,2021-07-23 12:00:00+00:00,alpha,True,15.0,1,a-7,13515260,11245.0
7031963,7031963,2021-05-17 13:27:58.788239+00:00,x,y,2021-05-29 13:00:00+00:00,2021-05-29 15:00:00+00:00,alpha,True,15.0,1,a-5,7031963,6494.0
17043711,17043711,2021-08-04 03:24:07.702734+00:00,x,y,2021-08-08 10:00:00+00:00,2021-08-08 12:00:00+00:00,gamma,True,20.0,1,c-2,17043711,10040.0
3149391,3149391,2021-03-12 20:27:27.925296+00:00,x,y,2021-03-21 15:30:00+00:00,2021-03-21 17:30:00+00:00,alpha,True,35.0,1,a-7,3149391,10799.0
11487404,11487404,2021-06-27 12:35:40.107063+00:00,x,y,2021-07-18 13:00:00+00:00,2021-07-18 15:00:00+00:00,alpha,True,15.0,1,a-9,11487404,9497.0
6641131,6641131,2021-05-11 18:29:56.696200+00:00,x,y,2021-05-16 17:00:00+00:00,2021-05-16 18:59:00+00:00,gamma,True,20.0,1,c-6,6641131,7640.0
12894288,12894288,2021-07-05 09:15:49.188006+00:00,x,y,2021-07-20 05:00:00+00:00,2021-07-20 06:55:00+00:00,beta,True,20.0,0,b-1,12894288,7190.0
18797873,18797873,2021-08-13 04:59:08.661439+00:00,x,y,2021-08-20 17:00:00+00:00,2021-08-20 18:59:00+00:00,gamma,True,20.0,2,c-6,18797873,13560.0
5406169,5406169,2021-04-24 07:47:27.545502+00:00,x,y,2021-05-29 17:00:00+00:00,2021-05-29 18:59:00+00:00,gamma,True,20.0,1,c-6,5406169,7640.0
14445497,14445497,2021-07-14 15:49:27.660914+00:00,x,y,2021-07-22 11:00:00+00:00,2021-07-22 12:55:00+00:00,beta,True,20.0,0,b-69,14445497,7240.0
9294816,9294816,2021-06-10 10:48:04.278111+00:00,x,y,2021-06-12 10:00:00+00:00,2021-06-12 12:00:00+00:00,alpha,True,35.0,1,a-7,9294816,10006.0
7742107,7742107,2021-05-25 15:52:56.614243+00:00,x,y,2021-06-12 11:00:00+00:00,2021-06-12 12:55:00+00:00,beta,True,20.0,0,b-69,7742107,7395.0
2437769,2437769,2021-03-02 02:56:30.981248+00:00,x,y,2021-03-12 05:15:00+00:00,2021-03-12 07:25:00+00:00,alpha,True,15.0,1,a-1,2437769,7502.0
4483779,4483779,2021-04-10 17:47:29.254526+00:00,x,y,2021-05-20 11:00:00+00:00,2021-05-20 13:00:00+00:00,gamma,True,20.0,2,c-4,4483779,9650.0
4693860,4693860,2021-04-17 16:10:08.356778+00:00,x,y,2021-04-19 05:00:00+00:00,2021-04-19 07:00:00+00:00,alpha,True,35.0,1,a-1,4693860,8290.0
18783187,18783187,2021-08-13 01:25:35.382861+00:00,x,y,2021-08-14 11:00:00+00:00,2021-08-14 12:55:00+00:00,beta,True,40.0,0,b-69,18783187,8380.0
20441047,20441047,2021-08-22 09:50:54.289895+00:00,x,y,2021-08-23 14:00:00+00:00,2021-08-23 16:00:00+00:00,gamma,True,20.0,2,c-4,20441047,30185.0
16443657,16443657,2021-07-29 17:58:30.320178+00:00,x,y,2021-07-31 10:00:00+00:00,2021-07-31 12:00:00+00:00,gamma,True,20.0,2,c-2,16443657,14130.0
490274,490274,2021-01-14 19:14:43.354253+00:00,x,y,2021-01-17 05:15:00+00:00,2021-01-17 07:25:00+00:00,alpha,True,0.0,0,a-1,490274,8739.0
19354744,19354744,2021-08-16 03:38:22.535082+00:00,x,y,2021-08-22 17:00:00+00:00,2021-08-22 18:59:00+00:00,gamma,True,20.0,2,c-6,19354744,21120.0
6898982,6898982,2021-05-16 06:16:41.136661+00:00,x,y,2021-06-07 05:00:00+00:00,2021-06-07 07:00:00+00:00,gamma,True,20.0,2,c-2,6898982,10655.0
6862,6862,2020-12-31 13:08:19.689427+00:00,x,y,2021-01-12 13:00:00+00:00,2021-01-12 15:00:00+00:00,alpha,True,0.0,0,a-5,6862,8739.0
9616287,9616287,2021-06-12 21:54:52.174249+00:00,x,y,2021-06-24 17:00:00+00:00,2021-06-24 18:59:00+00:00,gamma,True,20.0,2,c-6,9616287,7900.0
11942523,11942523,2021-06-30 08:17:08.808342+00:00,x,y,2021-07-08 17:00:00+00:00,2021-07-08 18:59:00+00:00,gamma,True,20.0,1,c-6,11942523,8750.0
11676359,11676359,2021-06-28 16:21:32.999670+00:00,x,y,2021-07-10 04:00:00+00:00,2021-07-10 06:00:00+00:00,alpha,True,35.0,1,a-1,11676359,11072.0
10386976,10386976,2021-06-18 21:25:09.117794+00:00,x,y,2021-08-08 13:00:00+00:00,2021-08-08 15:00:00+00:00,alpha,True,15.0,1,a-9,10386976,6531.0
17259045,17259045,2021-08-05 15:57:35.864002+00:00,x,y,2021-08-22 05:00:00+00:00,2021-08-22 06:55:00+00:00,beta,True,40.0,0,b-1,17259045,8350.0
18646340,18646340,2021-08-12 10:09:29.746699+00:00,x,y,2021-08-14 05:00:00+00:00,2021-08-14 06:55:00+00:00,beta,True,40.0,0,b-1,18646340,11870.0
1808571,1808571,2021-02-17 09:43:31.347967+00:00,x,y,2021-02-28 05:00:00+00:00,2021-02-28 07:00:00+00:00,gamma,True,20.0,2,c-2,1808571,13750.0
20616678,20616678,2021-08-23 12:28:41.984408+00:00,x,y,2021-08-24 08:00:00+00:00,2021-08-24 10:00:00+00:00,gamma,True,20.0,1,c-2,20616678,19105.0
6746514,6746514,2021-05-13 21:14:21.573483+00:00,x,y,2021-05-29 17:00:00+00:00,2021-05-29 18:59:00+00:00,gamma,True,20.0,2,c-6,6746514,8390.0
16605473,16605473,2021-07-31 05:49:49.954700+00:00,x,y,2021-09-24 16:00:00+00:00,2021-09-24 18:00:00+00:00,alpha,True,15.0,1,a-23,16605473,9045.0
5121767,5121767,2021-04-21 11:06:05.949159+00:00,x,y,2021-05-19 11:00:00+00:00,2021-05-19 13:00:00+00:00,gamma,True,20.0,2,c-4,5121767,9145.0
17605290,17605290,2021-08-07 18:12:35.662230+00:00,x,y,2021-08-20 14:00:00+00:00,2021-08-20 16:00:00+00:00,gamma,True,20.0,1,c-4,17605290,8525.0
21425261,21425261,2021-08-29 06:55:48.571117+00:00,x,y,2021-09-03 05:00:00+00:00,2021-09-03 07:00:00+00:00,alpha,True,20.0,1,a-1,21425261,7524.0
13667659,13667659,2021-07-09 15:06:29.320504+00:00,x,y,2021-07-24 05:00:00+00:00,2021-07-24 06:55:00+00:00,beta,True,40.0,0,b-1,13667659,12960.0
16778303,16778303,2021-08-01 15:25:33.984485+00:00,x,y,2021-08-06 05:00:00+00:00,2021-08-06 07:00:00+00:00,alpha,True,15.0,1,a-1,16778303,7524.0
13344817,13344817,2021-07-07 15:16:18.443584+00:00,x,y,2021-07-09 16:00:00+00:00,2021-07-09 18:00:00+00:00,alpha,True,35.0,1,a-23,13344817,19545.0
9364658,9364658,2021-06-11 04:43:05.819744+00:00,x,y,2021-06-14 05:00:00+00:00,2021-06-14 07:00:00+00:00,gamma,True,20.0,1,c-2,9364658,10900.0
18024833,18024833,2021-08-09 18:13:28.412948+00:00,x,y,2021-08-22 16:00:00+00:00,2021-08-22 18:00:00+00:00,alpha,True,20.0,1,a-23,18024833,17745.0
10918313,10918313,2021-06-23 09:26:57.789655+00:00,x,y,2021-07-10 07:00:00+00:00,2021-07-10 09:00:00+00:00,alpha,True,35.0,1,a-5,10918313,11072.0
5131176,5131176,2021-04-21 13:13:24.413250+00:00,x,y,2021-05-11 13:30:00+00:00,2021-05-11 15:30:00+00:00,alpha,True,15.0,1,a-5,5131176,7796.0
18470773,18470773,2021-08-11 13:18:51.314953+00:00,x,y,2021-10-21 16:00:00+00:00,2021-10-21 18:00:00+00:00,alpha,True,15.0,1,a-23,18470773,6810.0
19415448,19415448,2021-08-16 10:42:20.702433+00:00,x,y,2021-08-30 14:00:00+00:00,2021-08-30 16:00:00+00:00,gamma,True,20.0,2,c-4,19415448,9525.0
15644500,15644500,2021-07-23 20:37:23.657752+00:00,x,y,2021-08-13 11:00:00+00:00,2021-08-13 12:55:00+00:00,beta,True,20.0,0,b-69,15644500,6480.0
12935296,12935296,2021-07-05 12:44:00.096433+00:00,x,y,2021-07-27 17:00:00+00:00,2021-07-27 18:59:00+00:00,gamma,True,20.0,2,c-6,12935296,11285.0
3838145,3838145,2021-03-25 19:23:00.680064+00:00,x,y,2021-03-27 17:00:00+00:00,2021-03-27 18:59:00+00:00,gamma,True,20.0,1,c-6,3838145,9800.0
1625119,1625119,2021-02-13 12:30:43.335453+00:00,x,y,2021-02-14 05:15:00+00:00,2021-02-14 07:25:00+00:00,alpha,True,35.0,1,a-1,1625119,12500.0
6966958,6966958,2021-05-16 20:05:13.827891+00:00,x,y,2021-05-19 11:00:00+00:00,2021-05-19 13:00:00+00:00,gamma,True,20.0,1,c-4,6966958,7390.0
10485152,10485152,2021-06-19 18:06:31.458165+00:00,x,y,2021-07-11 16:00:00+00:00,2021-07-11 18:00:00+00:00,alpha,True,15.0,1,a-23,10485152,11807.0
1781707,1781707,2021-02-16 17:25:22.957666+00:00,x,y,2021-03-22 08:00:00+00:00,2021-03-22 09:55:00+00:00,beta,True,20.0,0,b-67,1781707,11452.0
13852340,13852340,2021-07-10 18:52:10.122196+00:00,x,y,2021-07-22 16:00:00+00:00,2021-07-22 18:00:00+00:00,alpha,True,15.0,1,a-23,13852340,9045.0
21276914,21276914,2021-08-27 22:59:27.875637+00:00,x,y,2021-09-01 10:00:00+00:00,2021-09-01 12:00:00+00:00,alpha,True,20.0,1,a-7,21276914,8381.0
8658545,8658545,2021-06-04 04:10:04.838733+00:00,x,y,2021-06-04 07:50:00+00:00,2021-06-04 09:50:00+00:00,alpha,True,35.0,1,a-5,8658545,9707.0
8015576,8015576,2021-05-29 10:07:40.846401+00:00,x,y,2021-06-04 16:00:00+00:00,2021-06-04 18:00:00+00:00,alpha,True,15.0,1,a-7,8015576,7124.0
17198993,17198993,2021-08-05 08:34:24.127979+00:00,x,y,2021-10-30 13:00:00+00:00,2021-10-30 15:00:00+00:00,alpha,True,15.0,1,a-9,17198993,6810.0
7161973,7161973,2021-05-19 06:00:41.480495+00:00,x,y,2021-06-13 05:00:00+00:00,2021-06-13 07:00:00+00:00,alpha,True,35.0,1,a-1,7161973,7124.0
1081974,1081974,2021-01-31 07:01:50.775319+00:00,x,y,2021-02-10 05:00:00+00:00,2021-02-10 06:55:00+00:00,beta,True,35.0,0,b-1,1081974,9564.0
2727650,2727650,2021-03-06 14:01:51.354859+00:00,x,y,2021-03-31 05:00:00+00:00,2021-03-31 07:00:00+00:00,alpha,True,15.0,1,a-1,2727650,7502.0
5155827,5155827,2021-04-21 18:21:22.601734+00:00,x,y,2021-05-10 13:30:00+00:00,2021-05-10 15:30:00+00:00,alpha,True,35.0,1,a-5,5155827,8290.0
18749403,18749403,2021-08-12 19:14:27.285140+00:00,x,y,2021-08-20 13:30:00+00:00,2021-08-20 15:30:00+00:00,alpha,True,15.0,1,a-9,18749403,11245.0
9527283,9527283,2021-06-12 10:20:03.711925+00:00,x,y,2021-08-28 16:00:00+00:00,2021-08-28 17:55:00+00:00,beta,True,20.0,0,b-19,9527283,6522.0
16203751,16203751,2021-07-27 19:01:29.228905+00:00,x,y,2021-09-18 13:00:00+00:00,2021-09-18 15:00:00+00:00,alpha,True,35.0,1,a-9,16203751,10545.0
10060673,10060673,2021-06-16 06:29:17.636233+00:00,x,y,2021-06-20 13:00:00+00:00,2021-06-20 15:00:00+00:00,alpha,True,35.0,1,a-9,10060673,11072.0
16356070,16356070,2021-07-29 03:46:41.658723+00:00,x,y,2021-07-29 17:00:00+00:00,2021-07-29 18:59:00+00:00,gamma,True,20.0,2,c-6,16356070,16075.0
19895619,19895619,2021-08-18 21:53:24.303921+00:00,x,y,2021-08-21 14:00:00+00:00,2021-08-21 16:00:00+00:00,gamma,True,20.0,1,c-4,19895619,20365.0
14435094,14435094,2021-07-14 14:30:04.988939+00:00,x,y,2021-08-08 04:00:00+00:00,2021-08-08 06:00:00+00:00,alpha,True,15.0,1,a-1,14435094,7524.0
14615334,14615334,2021-07-15 19:23:13.476755+00:00,x,y,2021-07-27 16:00:00+00:00,2021-07-27 18:00:00+00:00,alpha,True,15.0,1,a-23,14615334,11245.0
12975650,12975650,2021-07-05 16:38:22.149082+00:00,x,y,2021-07-07 04:00:00+00:00,2021-07-07 06:00:00+00:00,alpha,True,15.0,1,a-1,12975650,11245.0
8137705,8137705,2021-05-30 13:50:22.066344+00:00,x,y,2021-06-15 17:00:00+00:00,2021-06-15 18:59:00+00:00,gamma,True,20.0,1,c-6,8137705,10900.0
12355737,12355737,2021-07-02 13:51:49.702141+00:00,x,y,2021-07-18 10:00:00+00:00,2021-07-18 12:00:00+00:00,alpha,True,35.0,1,a-7,12355737,10545.0
9561210,9561210,2021-06-12 14:33:48.715280+00:00,x,y,2021-06-30 14:00:00+00:00,2021-06-30 16:00:00+00:00,gamma,True,20.0,1,c-4,9561210,6900.0
15787371,15787371,2021-07-25 02:27:24.964469+00:00,x,y,2021-07-27 14:00:00+00:00,2021-07-27 15:55:00+00:00,beta,True,40.0,0,b-9,15787371,17760.0
20259514,20259514,2021-08-21 04:11:23.204650+00:00,x,y,2021-09-15 04:00:00+00:00,2021-09-15 06:00:00+00:00,alpha,True,15.0,1,a-1,20259514,6810.0
3135491,3135491,2021-03-12 16:44:24.402676+00:00,x,y,2021-04-06 17:00:00+00:00,2021-04-06 18:59:00+00:00,gamma,True,20.0,2,c-6,3135491,11300.0
509199,509199,2021-01-15 11:20:37.027206+00:00,x,y,2021-02-01 05:00:00+00:00,2021-02-01 07:00:00+00:00,gamma,True,32.0,1,c-2,509199,9150.0
455935,455935,2021-01-13 18:53:15.938076+00:00,x,y,2021-01-15 05:00:00+00:00,2021-01-15 07:00:00+00:00,gamma,True,0.0,0,c-2,455935,10420.0
4483366,4483366,2021-04-10 17:36:35.451500+00:00,x,y,2021-04-12 05:00:00+00:00,2021-04-12 07:00:00+00:00,alpha,True,15.0,1,a-1,4483366,8048.0
2932573,2932573,2021-03-09 21:59:01.381024+00:00,x,y,2021-03-31 13:30:00+00:00,2021-03-31 15:30:00+00:00,alpha,True,35.0,1,a-5,2932573,8027.0
21242880,21242880,2021-08-27 17:06:57.097028+00:00,x,y,2021-08-30 17:05:00+00:00,2021-08-30 19:05:00+00:00,omega,True,20.0,1,d-5,21242880,10100.0
17259132,17259132,2021-08-05 15:57:46.372350+00:00,x,y,2021-08-10 16:00:00+00:00,2021-08-10 18:00:00+00:00,alpha,True,20.0,1,a-23,17259132,7524.0
12786680,12786680,2021-07-04 17:37:40.629718+00:00,x,y,2021-07-17 16:00:00+00:00,2021-07-17 18:00:00+00:00,alpha,True,35.0,1,a-23,12786680,12645.0
19765828,19765828,2021-08-18 08:32:09.020090+00:00,x,y,2021-09-01 16:00:00+00:00,2021-09-01 18:00:00+00:00,alpha,True,20.0,1,a-23,19765828,7524.0
4408867,4408867,2021-04-08 15:44:21.020734+00:00,x,y,2021-04-09 17:00:00+00:00,2021-04-09 18:59:00+00:00,gamma,True,0.0,0,c-6,4408867,8070.0
791393,791393,2021-01-23 14:16:54.802959+00:00,x,y,2021-01-24 05:00:00+00:00,2021-01-24 07:00:00+00:00,gamma,True,32.0,2,c-2,791393,11915.0
18507157,18507157,2021-08-11 16:38:57.127764+00:00,x,y,2021-08-24 16:00:00+00:00,2021-08-24 18:00:00+00:00,alpha,True,20.0,1,a-23,18507157,10545.0
4791674,4791674,2021-04-19 05:28:17.455540+00:00,x,y,2021-05-25 11:00:00+00:00,2021-05-25 13:00:00+00:00,gamma,True,20.0,2,c-4,4791674,9650.0
16049890,16049890,2021-07-26 17:59:18.637240+00:00,x,y,2021-09-12 05:00:00+00:00,2021-09-12 06:55:00+00:00,beta,True,40.0,0,b-1,16049890,8250.0
493494,493494,2021-01-14 22:25:06.434411+00:00,x,y,2021-02-03 11:00:00+00:00,2021-02-03 13:00:00+00:00,gamma,True,32.0,1,c-4,493494,9150.0
8073037,8073037,2021-05-30 00:20:22.959549+00:00,x,y,2021-06-04 14:00:00+00:00,2021-06-04 15:55:00+00:00,beta,True,20.0,0,b-9,8073037,10088.0
9423477,9423477,2021-06-11 15:45:14.320888+00:00,x,y,2021-06-28 16:00:00+00:00,2021-06-28 18:00:00+00:00,alpha,True,35.0,1,a-23,9423477,9707.0
14654822,14654822,2021-07-16 06:29:22.810471+00:00,x,y,2021-07-19 10:30:00+00:00,2021-07-19 12:25:00+00:00,beta,True,40.0,0,b-69,14654822,12990.0
5036472,5036472,2021-04-20 18:06:09.931854+00:00,x,y,2021-05-19 15:30:00+00:00,2021-05-19 17:30:00+00:00,alpha,True,15.0,1,a-7,5036472,7796.0
13434703,13434703,2021-07-08 06:30:40.925706+00:00,x,y,2021-08-01 13:00:00+00:00,2021-08-01 15:00:00+00:00,alpha,True,35.0,1,a-9,13434703,12645.0
10923402,10923402,2021-06-23 10:15:40.955549+00:00,x,y,2021-07-31 14:00:00+00:00,2021-07-31 16:00:00+00:00,gamma,True,20.0,1,c-4,10923402,6900.0
5974364,5974364,2021-05-01 22:23:44.092876+00:00,x,y,2021-05-10 05:00:00+00:00,2021-05-10 06:55:00+00:00,beta,True,40.0,0,b-1,5974364,9695.0
7558745,7558745,2021-05-23 11:30:57.201383+00:00,x,y,2021-06-07 05:00:00+00:00,2021-06-07 07:00:00+00:00,gamma,True,20.0,1,c-2,7558745,8025.0
10218522,10218522,2021-06-17 12:48:53.599011+00:00,x,y,2021-07-10 14:00:00+00:00,2021-07-10 16:00:00+00:00,gamma,True,20.0,2,c-4,10218522,7620.0
1916949,1916949,2021-02-19 19:34:53.656930+00:00,x,y,2021-02-25 05:15:00+00:00,2021-02-25 07:25:00+00:00,alpha,True,35.0,1,a-1,1916949,12500.0
2393363,2393363,2021-03-01 11:11:41.737749+00:00,x,y,2021-04-08 11:00:00+00:00,2021-04-08 13:00:00+00:00,gamma,True,0.0,0,c-4,2393363,8525.0
12400400,12400400,2021-07-02 18:09:12.244624+00:00,x,y,2021-07-03 10:00:00+00:00,2021-07-03 12:00:00+00:00,alpha,True,15.0,1,a-7,12400400,12945.0
13007789,13007789,2021-07-05 19:31:35.512461+00:00,x,y,2021-07-31 05:00:00+00:00,2021-07-31 06:55:00+00:00,beta,True,40.0,0,b-1,13007789,8130.0
15401892,15401892,2021-07-22 09:40:51.656551+00:00,x,y,2021-07-29 14:00:00+00:00,2021-07-29 16:00:00+00:00,gamma,True,20.0,2,c-4,15401892,11425.0
11321502,11321502,2021-06-26 08:31:55.607284+00:00,x,y,2021-07-23 09:45:00+00:00,2021-07-23 11:45:00+00:00,gamma,True,20.0,1,c-2,11321502,7765.0
2267003,2267003,2021-02-27 15:39:39.341188+00:00,x,y,2021-03-02 05:15:00+00:00,2021-03-02 07:25:00+00:00,alpha,True,15.0,1,a-1,2267003,7502.0
